time,latitude,longitude,altitude,activity_name,delta_dist_km,delta_time,delta_time_h,delta_height_m,speed_kmh,dist_cumulative_sum,time_cumulative_sum,height_cumulative_sum
2017-04-15 03:14:17+00:00,54.972009,23.926348,83.4,Kedainiai_100,0.020429078920934346,,0.0033333333333333335,0.0,6.128723676280304,39.309714141354185,6.7280555555553985,38.60000000000001
2017-04-15 03:14:30+00:00,54.971826,23.926223,83.4,Kedainiai_100,0.021888366296210496,,0.003611111111111111,0.0,6.061393743565984,39.331602507650395,6.731666666666509,38.60000000000001
2017-04-15 03:14:42+00:00,54.971657,23.926061,82.4,Kedainiai_100,0.021484364493578795,,0.0033333333333333335,-1.0,6.445309348073638,39.353086872143976,6.734999999999842,37.60000000000001
2017-04-15 03:14:53+00:00,54.97149,23.925949,82.2,Kedainiai_100,0.01992652945669875,,0.0030555555555555557,-0.20000000000000284,6.521409640374136,39.37301340160067,6.738055555555397,37.400000000000006
2017-04-15 03:15:05+00:00,54.971319,23.925832,82.0,Kedainiai_100,0.020457707594413305,,0.0033333333333333335,-0.20000000000000284,6.137312278323991,39.39347110919508,6.74138888888873,37.2
2017-04-15 03:15:16+00:00,54.97115,23.925695,81.2,Kedainiai_100,0.020758727750632443,,0.0030555555555555557,-0.7999999999999972,6.793765445661526,39.414229836945715,6.7444444444442855,36.400000000000006
2017-04-15 03:15:28+00:00,54.970984,23.925542,81.2,Kedainiai_100,0.020916499001940148,,0.0033333333333333335,0.0,6.274949700582044,39.43514633594766,6.7477777777776184,36.400000000000006
2017-04-15 03:15:32+00:00,54.970922,23.925497,80.8,Kedainiai_100,0.0074794933766244515,,0.0011111111111111111,-0.4000000000000057,6.7315440389620065,39.44262582932428,6.74888888888873,36.0
2017-04-15 03:15:44+00:00,54.970751,23.925362,81.0,Kedainiai_100,0.02090747033573776,,0.0033333333333333335,0.20000000000000284,6.272241100721328,39.463533299660014,6.752222222222063,36.2
2017-04-15 03:15:56+00:00,54.970576,23.925236,80.6,Kedainiai_100,0.02108650765171381,,0.0033333333333333335,-0.4000000000000057,6.325952295514142,39.48461980731173,6.755555555555396,35.8
2017-04-15 03:16:09+00:00,54.970399,23.9251,80.4,Kedainiai_100,0.021543240094049582,,0.003611111111111111,-0.19999999999998863,5.965820333736808,39.50616304740578,6.7591666666665065,35.60000000000001
2017-04-15 03:16:19+00:00,54.97026,23.924974,79.8,Kedainiai_100,0.017451462881551104,,0.002777777777777778,-0.6000000000000085,6.282526637358397,39.52361451028733,6.761944444444285,35.0
2017-04-15 03:16:28+00:00,54.970148,23.924844,78.8,Kedainiai_100,0.0149922532078569,,0.0025,-1.0,5.99690128314276,39.53860676349519,6.764444444444285,34.0
2017-04-15 03:16:41+00:00,54.969977,23.924678,78.6,Kedainiai_100,0.02180354963498901,,0.003611111111111111,-0.20000000000000284,6.037906052766188,39.56041031313018,6.768055555555396,33.8
2017-04-15 03:16:53+00:00,54.969805,23.924533,78.8,Kedainiai_100,0.021280514997473944,,0.0033333333333333335,0.20000000000000284,6.384154499242183,39.58169082812765,6.771388888888729,34.0
2017-04-15 03:17:05+00:00,54.96964,23.924397,79.4,Kedainiai_100,0.02032864752870599,,0.0033333333333333335,0.6000000000000085,6.098594258611797,39.602019475656355,6.774722222222062,34.60000000000001
2017-04-15 03:17:08+00:00,54.969596,23.924369,79.8,Kedainiai_100,0.005216128451366829,,0.0008333333333333334,0.3999999999999915,6.259354141640194,39.60723560410772,6.775555555555395,35.0
2017-04-15 03:17:15+00:00,54.969503,23.924289,78.8,Kedainiai_100,0.011551391877195016,,0.0019444444444444444,-1.0,5.940715822557437,39.61878699598492,6.77749999999984,34.0
2017-04-15 03:17:27+00:00,54.969341,23.924141,79.2,Kedainiai_100,0.020373401995605975,,0.0033333333333333335,0.4000000000000057,6.112020598681792,39.639160397980525,6.780833333333173,34.400000000000006
2017-04-15 03:17:32+00:00,54.969273,23.924078,79.8,Kedainiai_100,0.008578063907933869,,0.001388888888888889,0.5999999999999943,6.1762060137123855,39.64773846188846,6.782222222222062,35.0
2017-04-15 03:17:45+00:00,54.969101,23.923934,79.6,Kedainiai_100,0.021252715314445326,,0.003611111111111111,-0.20000000000000284,5.8853673178463985,39.668991177202905,6.785833333333173,34.8
2017-04-15 03:17:57+00:00,54.968928,23.923803,79.6,Kedainiai_100,0.021006928612217955,,0.0033333333333333335,0.0,6.302078583665386,39.68999810581512,6.789166666666506,34.8
2017-04-15 03:18:10+00:00,54.968745,23.923712,79.8,Kedainiai_100,0.021189332943430037,,0.003611111111111111,0.20000000000000284,5.8678152766421645,39.71118743875855,6.792777777777617,35.0
2017-04-15 03:18:21+00:00,54.968602,23.923574,78.6,Kedainiai_100,0.01820801551053482,,0.0030555555555555557,-1.2000000000000028,5.95898689435685,39.72939545426909,6.795833333333172,33.8
2017-04-15 03:18:33+00:00,54.968437,23.92343,78.4,Kedainiai_100,0.020553492022818545,,0.0033333333333333335,-0.19999999999998863,6.166047606845563,39.74994894629191,6.799166666666505,33.60000000000001
2017-04-15 03:18:43+00:00,54.96831,23.923314,77.2,Kedainiai_100,0.015971093298392715,,0.002777777777777778,-1.2000000000000028,5.749593587421377,39.7659200395903,6.801944444444283,32.400000000000006
2017-04-15 03:18:51+00:00,54.968221,23.923215,76.2,Kedainiai_100,0.011762833696332473,,0.0022222222222222222,-1.0,5.2932751633496125,39.77768287328663,6.8041666666665055,31.400000000000006
2017-04-15 03:19:03+00:00,54.968041,23.923079,75.8,Kedainiai_100,0.02184931255600786,,0.0033333333333333335,-0.4000000000000057,6.554793766802358,39.79953218584264,6.8074999999998385,31.0
2017-04-15 03:19:16+00:00,54.967867,23.922941,75.4,Kedainiai_100,0.02129127934844423,,0.003611111111111111,-0.3999999999999915,5.896046588799941,39.82082346519108,6.811111111110949,30.60000000000001
2017-04-15 03:19:19+00:00,54.967827,23.922897,75.0,Kedainiai_100,0.005269682950397973,,0.0008333333333333334,-0.4000000000000057,6.3236195404775675,39.82609314814148,6.811944444444283,30.200000000000003
2017-04-15 03:19:30+00:00,54.967672,23.922773,74.0,Kedainiai_100,0.01899490727383513,,0.0030555555555555557,-1.0,6.216515107800587,39.84508805541532,6.814999999999838,29.200000000000003
2017-04-15 03:19:43+00:00,54.967496,23.92264,73.8,Kedainiai_100,0.021364384194902268,,0.003611111111111111,-0.20000000000000284,5.91629100781909,39.86645243961022,6.818611111110949,29.0
2017-04-15 03:19:56+00:00,54.96732,23.92252,73.8,Kedainiai_100,0.021046292096602727,,0.003611111111111111,0.0,5.8282039652130635,39.88749873170682,6.822222222222059,29.0
2017-04-15 03:20:08+00:00,54.967171,23.922332,73.0,Kedainiai_100,0.020496603555505997,,0.0033333333333333335,-0.7999999999999972,6.148981066651799,39.90799533526233,6.825555555555392,28.200000000000003
2017-04-15 03:20:10+00:00,54.967148,23.922299,73.0,Kedainiai_100,0.003320060267321935,,0.0005555555555555556,0.0,5.976108481179483,39.91131539552965,6.826111111110948,28.200000000000003
2017-04-15 03:20:24+00:00,54.966979,23.922141,73.8,Kedainiai_100,0.02136239405894335,,0.0038888888888888888,0.7999999999999972,5.49318704372829,39.93267778958859,6.829999999999837,29.0
2017-04-15 03:20:38+00:00,54.966804,23.921998,73.4,Kedainiai_100,0.021526982008769225,,0.0038888888888888888,-0.3999999999999915,5.535509659397801,39.95420477159736,6.833888888888725,28.60000000000001
2017-04-15 03:20:51+00:00,54.966636,23.921866,73.8,Kedainiai_100,0.020524324976788053,,0.003611111111111111,0.3999999999999915,5.683659224341307,39.97472909657415,6.837499999999836,29.0
2017-04-15 03:20:56+00:00,54.96657,23.921798,73.6,Kedainiai_100,0.00854112948458079,,0.001388888888888889,-0.20000000000000284,6.149613228898168,39.983270226058735,6.838888888888725,28.799999999999997
2017-04-15 03:21:07+00:00,54.966488,23.92161,72.4,Kedainiai_100,0.015110017370519448,,0.0030555555555555557,-1.1999999999999886,4.945096593988183,39.99838024342925,6.84194444444428,27.60000000000001
2017-04-15 03:21:17+00:00,54.966381,23.921351,73.2,Kedainiai_100,0.020421978061588537,,0.002777777777777778,0.7999999999999972,7.351912102171873,40.018802221490844,6.8447222222220585,28.400000000000006
2017-04-15 03:21:30+00:00,54.966309,23.921051,73.2,Kedainiai_100,0.02081907144014593,,0.003611111111111111,0.0,5.765281321886566,40.03962129293099,6.848333333333169,28.400000000000006
2017-04-15 03:21:44+00:00,54.966209,23.920779,73.8,Kedainiai_100,0.020674123502785073,,0.0038888888888888888,0.5999999999999943,5.316203186430448,40.060295416433775,6.852222222222058,29.0
2017-04-15 03:21:48+00:00,54.966184,23.920693,73.8,Kedainiai_100,0.00617129572766616,,0.0011111111111111111,0.0,5.554166154899544,40.06646671216144,6.853333333333169,29.0
2017-04-15 03:22:00+00:00,54.966111,23.920405,73.8,Kedainiai_100,0.020156625875702057,,0.0033333333333333335,0.0,6.046987762710617,40.08662333803714,6.856666666666502,29.0
2017-04-15 03:22:02+00:00,54.966112,23.920353,74.0,Kedainiai_100,0.0033323588038064226,,0.0005555555555555556,0.20000000000000284,5.99824584685156,40.089955696840946,6.857222222222058,29.200000000000003
2017-04-15 03:22:14+00:00,54.966076,23.920037,75.0,Kedainiai_100,0.020632160010759504,,0.0033333333333333335,1.0,6.189648003227851,40.11058785685171,6.860555555555391,30.200000000000003
2017-04-15 03:22:27+00:00,54.966003,23.919738,74.8,Kedainiai_100,0.020803343197671194,,0.003611111111111111,-0.20000000000000284,5.76092580858587,40.13139120004938,6.8641666666665015,30.0
2017-04-15 03:22:36+00:00,54.965977,23.919526,75.0,Kedainiai_100,0.013883292625222152,,0.0025,0.20000000000000284,5.553317050088861,40.1452744926746,6.866666666666502,30.200000000000003
2017-04-15 03:22:46+00:00,54.965934,23.919298,75.2,Kedainiai_100,0.015367571504328877,,0.002777777777777778,0.20000000000000284,5.532325741558395,40.16064206417893,6.86944444444428,30.400000000000006
2017-04-15 03:22:58+00:00,54.965886,23.918972,75.2,Kedainiai_100,0.021552674741137316,,0.0033333333333333335,0.0,6.465802422341194,40.18219473892007,6.872777777777613,30.400000000000006
2017-04-15 03:23:10+00:00,54.96584,23.918659,75.0,Kedainiai_100,0.020690866437908444,,0.0033333333333333335,-0.20000000000000284,6.2072599313725325,40.20288560535798,6.876111111110946,30.200000000000003
2017-04-15 03:23:22+00:00,54.965761,23.918369,75.2,Kedainiai_100,0.020550907758577673,,0.0033333333333333335,0.20000000000000284,6.165272327573302,40.22343651311655,6.879444444444279,30.400000000000006
2017-04-15 03:23:34+00:00,54.965694,23.918071,75.0,Kedainiai_100,0.02049209095615474,,0.0033333333333333335,-0.20000000000000284,6.147627286846421,40.24392860407271,6.882777777777612,30.200000000000003
2017-04-15 03:23:47+00:00,54.96564,23.917753,74.8,Kedainiai_100,0.021236117225462505,,0.003611111111111111,-0.20000000000000284,5.880770923974232,40.26516472129817,6.886388888888723,30.0
2017-04-15 03:24:00+00:00,54.965587,23.917435,74.8,Kedainiai_100,0.0212048991623497,,0.003611111111111111,0.0,5.872125921881455,40.28636962046052,6.889999999999834,30.0
2017-04-15 03:24:12+00:00,54.965529,23.917128,75.0,Kedainiai_100,0.020695985341987466,,0.0033333333333333335,0.20000000000000284,6.20879560259624,40.30706560580251,6.893333333333167,30.200000000000003
2017-04-15 03:24:24+00:00,54.965465,23.91682,75.2,Kedainiai_100,0.020974255679856776,,0.0033333333333333335,0.20000000000000284,6.292276703957032,40.32803986148237,6.8966666666664995,30.400000000000006
2017-04-15 03:24:36+00:00,54.965412,23.916507,75.4,Kedainiai_100,0.020897574659839022,,0.0033333333333333335,0.20000000000000284,6.269272397951706,40.34893743614221,6.8999999999998325,30.60000000000001
2017-04-15 03:24:48+00:00,54.965368,23.916186,75.0,Kedainiai_100,0.021135220815920928,,0.0033333333333333335,-0.4000000000000057,6.340566244776278,40.37007265695813,6.9033333333331655,30.200000000000003
2017-04-15 03:24:52+00:00,54.965349,23.916076,76.0,Kedainiai_100,0.007356066004692707,,0.0011111111111111111,1.0,6.620459404223436,40.37742872296282,6.904444444444277,31.200000000000003
2017-04-15 03:24:58+00:00,54.965332,23.915935,75.0,Kedainiai_100,0.009227109400297482,,0.0016666666666666668,-1.0,5.536265640178488,40.38665583236312,6.906111111110944,30.200000000000003
2017-04-15 03:25:10+00:00,54.965283,23.915631,74.6,Kedainiai_100,0.02022065322877102,,0.0033333333333333335,-0.4000000000000057,6.066195968631306,40.40687648559189,6.909444444444277,29.799999999999997
2017-04-15 03:25:22+00:00,54.965202,23.915333,75.2,Kedainiai_100,0.021109533682804865,,0.0033333333333333335,0.6000000000000085,6.332860104841459,40.42798601927469,6.91277777777761,30.400000000000006
2017-04-15 03:25:35+00:00,54.96514,23.91502,75.4,Kedainiai_100,0.021202370086799725,,0.003611111111111111,0.20000000000000284,5.871425562498386,40.44918838936149,6.91638888888872,30.60000000000001
2017-04-15 03:25:47+00:00,54.965073,23.91471,75.6,Kedainiai_100,0.02121008777313415,,0.0033333333333333335,0.19999999999998863,6.363026331940245,40.47039847713462,6.919722222222053,30.799999999999997
2017-04-15 03:25:56+00:00,54.965035,23.914491,75.2,Kedainiai_100,0.014650900654613667,,0.0025,-0.3999999999999915,5.860360261845466,40.48504937778924,6.922222222222054,30.400000000000006
2017-04-15 03:26:09+00:00,54.964963,23.914196,75.2,Kedainiai_100,0.02052446866215012,,0.003611111111111111,0.0,5.68369901413388,40.50557384645139,6.9258333333331645,30.400000000000006
2017-04-15 03:26:15+00:00,54.964935,23.914069,76.2,Kedainiai_100,0.008711107512511976,,0.0016666666666666668,1.0,5.226664507507185,40.5142849539639,6.9274999999998315,31.400000000000006
2017-04-15 03:26:27+00:00,54.96487,23.913774,76.2,Kedainiai_100,0.020232914840586768,,0.0033333333333333335,0.0,6.06987445217603,40.534517868804485,6.930833333333164,31.400000000000006
2017-04-15 03:26:31+00:00,54.964858,23.913664,75.2,Kedainiai_100,0.007171031413137105,,0.0011111111111111111,-1.0,6.453928271823394,40.54168890021762,6.931944444444276,30.400000000000006
2017-04-15 03:26:43+00:00,54.964778,23.913359,75.0,Kedainiai_100,0.02146953997208602,,0.0033333333333333335,-0.20000000000000284,6.440861991625805,40.56315844018971,6.935277777777609,30.200000000000003
2017-04-15 03:26:55+00:00,54.96472,23.913059,75.4,Kedainiai_100,0.020270868451751387,,0.0033333333333333335,0.4000000000000057,6.0812605355254155,40.58342930864146,6.938611111110942,30.60000000000001
2017-04-15 03:27:07+00:00,54.964655,23.912765,75.4,Kedainiai_100,0.020173207802963347,,0.0033333333333333335,0.0,6.051962340889004,40.603602516444425,6.941944444444275,30.60000000000001
2017-04-15 03:27:19+00:00,54.964573,23.912484,75.2,Kedainiai_100,0.020180765471697743,,0.0033333333333333335,-0.20000000000000284,6.054229641509322,40.623783281916126,6.945277777777608,30.400000000000006
2017-04-15 03:27:31+00:00,54.96447,23.9122,75.0,Kedainiai_100,0.02150266126274497,,0.0033333333333333335,-0.20000000000000284,6.450798378823491,40.64528594317887,6.9486111111109405,30.200000000000003
